r,r1,r2,r3,r4,n1,n2,n3,n4
44.133633633633636,6.304804804804805,9.457207207207208,12.60960960960961,15.762012012012015,0.0,0.0,0.0,0.0
44.333333333333336,6.333333333333333,9.5,12.666666666666666,15.833333333333334,0.0,0.0,0.0,0.0
44.533033033033036,6.361861861861862,9.542792792792794,12.723723723723724,15.904654654654655,0.0,0.0,0.0,0.0
44.73273273273273,6.390390390390389,9.585585585585584,12.780780780780779,15.97597597597598,0.0,0.0,0.0,0.0
44.93243243243243,6.418918918918918,9.628378378378377,12.837837837837837,16.04729729729729,0.0,0.0,0.0,0.0
45.13213213213213,6.447447447447447,9.67117117117117,12.894894894894893,16.11861861861862,0.0,0.0,0.0,0.0
45.33183183183183,6.475975975975976,9.713963963963963,12.951951951951951,16.189939939939936,0.0,0.0,0.0,0.0
45.53153153153153,6.504504504504504,9.756756756756756,13.009009009009008,16.26126126126126,0.0,0.0,0.0,0.0
45.73123123123123,6.533033033033032,9.79954954954955,13.066066066066064,16.332582582582585,0.0,0.0,0.0,0.0
45.93093093093093,6.561561561561561,9.842342342342342,13.123123123123122,16.403903903903903,0.0,0.0,0.0,0.0
46.13063063063063,6.590090090090089,9.885135135135135,13.180180180180178,16.475225225225223,0.0,0.0,0.0,0.0
46.33033033033033,6.618618618618618,9.927927927927927,13.237237237237236,16.546546546546544,0.0,0.0,0.0,0.0
46.53003003003003,6.647147147147146,9.97072072072072,13.294294294294293,16.61786786786787,0.0,0.0,0.0,0.0
46.729729729729726,6.675675675675675,10.013513513513512,13.35135135135135,16.689189189189186,0.0,0.0,0.0,0.0
46.929429429429426,6.704204204204204,10.056306306306306,13.408408408408407,16.760510510510514,0.0,0.0,0.0,0.0
47.129129129129126,6.732732732732733,10.0990990990991,13.465465465465465,16.831831831831828,0.0,0.0,0.0,0.0
47.328828828828826,6.761261261261261,10.141891891891891,13.522522522522522,16.903153153153152,0.0,0.0,0.0,0.0
47.528528528528525,6.789789789789789,10.184684684684685,13.579579579579578,16.974474474474476,0.0,0.0,0.0,0.0
47.728228228228225,6.818318318318318,10.227477477477477,13.636636636636636,17.04579579579579,0.0,0.0,0.0,0.0
47.927927927927925,6.846846846846846,10.27027027027027,13.693693693693692,17.117117117117118,0.0,0.0,0.0,0.0
48.127627627627625,6.875375375375375,10.313063063063064,13.75075075075075,17.188438438438435,0.0,0.0,0.0,0.0
